Date,Open,High,Low,Close,Volume,Instrument,Ticker
2020-11-23,707.5,711.8250122070312,687.6749877929688,697.2999877929688,25246636,HDFCBANK,HDFCBANK.NS
2020-11-24,704.0,722.5,701.0250244140625,719.0999755859375,40154400,HDFCBANK,HDFCBANK.NS
2020-11-25,725.6500244140625,732.2000122070312,698.5,701.4000244140625,24152602,HDFCBANK,HDFCBANK.NS
2020-11-26,707.5,716.0,693.5,713.3250122070312,27943126,HDFCBANK,HDFCBANK.NS
2020-11-27,715.9000244140625,723.0,707.7750244140625,720.4249877929688,17994580,HDFCBANK,HDFCBANK.NS
2020-12-01,720.4249877929688,724.5,712.75,716.6500244140625,17147574,HDFCBANK,HDFCBANK.NS
2020-12-02,715.5,715.9000244140625,697.4000244140625,703.4749755859375,17892150,HDFCBANK,HDFCBANK.NS
2020-12-03,714.5,716.0,687.0250244140625,688.5999755859375,37933222,HDFCBANK,HDFCBANK.NS
2020-12-04,690.5,700.7249755859375,686.6500244140625,692.7999877929688,26912322,HDFCBANK,HDFCBANK.NS
2020-12-07,687.5,689.9749755859375,679.0499877929688,686.125,24316318,HDFCBANK,HDFCBANK.NS
2020-12-08,687.5,694.4000244140625,682.5750122070312,688.1500244140625,19457896,HDFCBANK,HDFCBANK.NS
2020-12-09,688.5,705.0250244140625,687.5250244140625,703.5999755859375,22069074,HDFCBANK,HDFCBANK.NS
2020-12-10,699.0,701.0,687.875,692.9249877929688,19727966,HDFCBANK,HDFCBANK.NS
2020-12-11,695.0250244140625,697.5,686.5,691.4000244140625,21356384,HDFCBANK,HDFCBANK.NS
2020-12-14,691.5,694.0,684.0,686.0750122070312,17222050,HDFCBANK,HDFCBANK.NS
2020-12-15,690.4000244140625,697.4749755859375,683.0,695.6500244140625,21561436,HDFCBANK,HDFCBANK.NS
2020-12-16,702.0,708.4000244140625,697.25,705.3499755859375,16832092,HDFCBANK,HDFCBANK.NS
2020-12-17,709.2999877929688,722.5,702.25,720.9000244140625,21924478,HDFCBANK,HDFCBANK.NS
2020-12-18,717.5,719.8499755859375,703.1500244140625,705.6749877929688,22995918,HDFCBANK,HDFCBANK.NS
2020-12-21,708.75,711.9249877929688,683.3499755859375,686.3250122070312,23761824,HDFCBANK,HDFCBANK.NS
2020-12-22,692.4000244140625,692.4000244140625,672.5,686.5499877929688,22851558,HDFCBANK,HDFCBANK.NS
2020-12-23,683.75,690.4749755859375,680.5250244140625,687.8250122070312,15467394,HDFCBANK,HDFCBANK.NS
2020-12-24,694.7000122070312,702.0,688.5,698.5499877929688,14952188,HDFCBANK,HDFCBANK.NS
2020-12-28,702.5,710.5,702.0,706.4249877929688,11699194,HDFCBANK,HDFCBANK.NS
2020-12-29,710.5250244140625,717.375,710.0,713.5999755859375,14495346,HDFCBANK,HDFCBANK.NS
2020-12-30,719.9500122070312,719.9500122070312,706.5,716.25,16216726,HDFCBANK,HDFCBANK.NS
2020-12-31,717.5,722.0,712.5250244140625,718.1500244140625,22145750,HDFCBANK,HDFCBANK.NS
2021-01-01,720.0,721.5,710.2999877929688,712.5250244140625,8810938,HDFCBANK,HDFCBANK.NS
2021-01-04,719.0,719.0,699.5,708.0,15740192,HDFCBANK,HDFCBANK.NS
2021-01-05,709.5999755859375,715.375,704.5,713.3499755859375,14386824,HDFCBANK,HDFCBANK.NS
2021-01-06,717.5,720.0,706.5499877929688,710.2750244140625,22134050,HDFCBANK,HDFCBANK.NS
2021-01-07,716.25,716.2999877929688,706.2750244140625,708.125,19894842,HDFCBANK,HDFCBANK.NS
2021-01-08,716.0,721.0,711.5499877929688,715.8250122070312,13768764,HDFCBANK,HDFCBANK.NS
2021-01-11,725.0,732.4500122070312,718.1500244140625,725.7249755859375,17331392,HDFCBANK,HDFCBANK.NS
2021-01-12,726.2249755859375,743.8499755859375,724.5499877929688,740.5,20388156,HDFCBANK,HDFCBANK.NS
2021-01-13,746.4500122070312,748.4500122070312,731.0499877929688,735.3250122070312,16934650,HDFCBANK,HDFCBANK.NS
2021-01-14,735.5750122070312,744.0,728.0,734.375,12297166,HDFCBANK,HDFCBANK.NS
2021-01-15,734.5499877929688,735.8250122070312,722.5,733.3250122070312,14165236,HDFCBANK,HDFCBANK.NS
2021-01-18,734.9500122070312,751.4249877929688,733.5,741.5499877929688,42825632,HDFCBANK,HDFCBANK.NS
2021-01-19,745.9000244140625,755.8250122070312,733.5,751.9249877929688,17360254,HDFCBANK,HDFCBANK.NS
2021-01-20,750.5,750.5,743.0,746.0,13346052,HDFCBANK,HDFCBANK.NS
2021-01-21,746.0,747.1749877929688,734.0750122070312,737.4000244140625,26333054,HDFCBANK,HDFCBANK.NS
2021-01-22,733.9500122070312,733.9500122070312,720.0750122070312,721.7750244140625,15392364,HDFCBANK,HDFCBANK.NS
2021-01-25,732.5499877929688,740.5,727.5750122070312,731.4249877929688,20344718,HDFCBANK,HDFCBANK.NS
2021-01-27,734.0,735.9500122070312,703.0750122070312,704.7999877929688,23556276,HDFCBANK,HDFCBANK.NS
2021-01-28,694.9500122070312,700.6500244140625,671.0,685.7249755859375,42704446,HDFCBANK,HDFCBANK.NS
2021-01-29,695.6749877929688,704.375,682.25,695.25,28704502,HDFCBANK,HDFCBANK.NS
2021-02-01,705.125,741.25,700.5,738.375,26370544,HDFCBANK,HDFCBANK.NS
2021-02-02,750.5,789.25,748.7000122070312,780.2750244140625,42420206,HDFCBANK,HDFCBANK.NS
2021-02-03,789.5,790.8499755859375,771.0,787.4000244140625,20237254,HDFCBANK,HDFCBANK.NS
2021-02-04,783.0,794.0,771.7249755859375,789.5499877929688,24484684,HDFCBANK,HDFCBANK.NS
2021-02-05,774.0,809.125,774.0,798.7999877929688,27054716,HDFCBANK,HDFCBANK.NS
2021-02-08,810.0,815.8250122070312,797.8499755859375,802.625,17447580,HDFCBANK,HDFCBANK.NS
2021-02-09,805.0,814.0,793.3499755859375,805.9249877929688,18421366,HDFCBANK,HDFCBANK.NS
2021-02-10,804.1749877929688,807.4249877929688,783.5,790.875,19788006,HDFCBANK,HDFCBANK.NS
2021-02-11,791.0,798.9000244140625,782.0999755859375,786.1749877929688,13648618,HDFCBANK,HDFCBANK.NS
2021-02-12,786.9500122070312,796.25,786.5,790.9749755859375,9910106,HDFCBANK,HDFCBANK.NS
2021-02-15,800.0499877929688,812.5,798.3499755859375,808.2999877929688,10355244,HDFCBANK,HDFCBANK.NS
2021-02-16,810.5999755859375,820.5,804.2249755859375,813.3250122070312,13897358,HDFCBANK,HDFCBANK.NS
2021-02-17,810.0,810.9000244140625,791.5,793.25,12794426,HDFCBANK,HDFCBANK.NS
2021-02-18,802.9749755859375,802.9749755859375,774.0,777.1500244140625,14720560,HDFCBANK,HDFCBANK.NS
2021-02-19,772.5,782.0999755859375,766.5,769.5499877929688,17139508,HDFCBANK,HDFCBANK.NS
2021-02-22,772.5250244140625,786.9500122070312,769.7249755859375,774.0,29451838,HDFCBANK,HDFCBANK.NS
2021-02-23,776.875,778.8499755859375,761.3250122070312,764.5750122070312,18239906,HDFCBANK,HDFCBANK.NS
