Date,Close,Volume,Instrument,Ticker
,TCS.NS,TCS.NS,,
2026-03-13,2378.253173828125,2466488,TCS,TCS.NS
2026-03-16,2376.970458984375,3807907,TCS,TCS.NS
2026-03-17,2359.70458984375,2993367,TCS,TCS.NS
2026-03-18,2408.14794921875,3082388,TCS,TCS.NS
2026-03-19,2324.482177734375,2757060,TCS,TCS.NS
2026-03-20,2358.619384765625,4206320,TCS,TCS.NS
2026-03-23,2351.910400390625,3860515,TCS,TCS.NS
2026-03-24,2366.709716796875,3420182,TCS,TCS.NS
2026-03-25,2345.595947265625,5843778,TCS,TCS.NS
2026-03-27,2357.830078125,4979411,TCS,TCS.NS
2026-03-30,2327.34326171875,6804756,TCS,TCS.NS
2026-04-01,2375.98388671875,4132661,TCS,TCS.NS
2026-04-02,2417.915283203125,5378361,TCS,TCS.NS
2026-04-06,2440.804931640625,2572417,TCS,TCS.NS
2026-04-07,2505.823486328125,4516550,TCS,TCS.NS
2026-04-08,2524.9638671875,4769337,TCS,TCS.NS
2026-04-09,2554.365234375,5628261,TCS,TCS.NS
2026-04-10,2490.53076171875,10480239,TCS,TCS.NS
2026-04-13,2439.5224609375,3739587,TCS,TCS.NS
