Date,Close,Volume,Instrument,Ticker
,HDFCBANK.NS,HDFCBANK.NS,,
2025-05-30,943.8696899414062,28748078,HDFCBANK,HDFCBANK.NS
2025-06-02,937.65771484375,14668822,HDFCBANK,HDFCBANK.NS
2025-06-03,934.0179443359375,24377584,HDFCBANK,HDFCBANK.NS
2025-06-04,942.0740356445312,12961542,HDFCBANK,HDFCBANK.NS
2025-06-05,946.1505737304688,22255418,HDFCBANK,HDFCBANK.NS
2025-06-06,960.2728881835938,30127008,HDFCBANK,HDFCBANK.NS
2025-06-09,960.3699951171875,13202588,HDFCBANK,HDFCBANK.NS
2025-06-10,953.7698974609375,15533126,HDFCBANK,HDFCBANK.NS
2025-06-11,946.5388793945312,11096394,HDFCBANK,HDFCBANK.NS
2025-06-12,943.1416625976562,16349130,HDFCBANK,HDFCBANK.NS
2025-06-13,930.6207885742188,12117762,HDFCBANK,HDFCBANK.NS
2025-06-16,939.2592163085938,16513746,HDFCBANK,HDFCBANK.NS
2025-06-17,936.4444580078125,16978736,HDFCBANK,HDFCBANK.NS
2025-06-18,938.5313110351562,18433816,HDFCBANK,HDFCBANK.NS
2025-06-19,939.2107543945312,16876220,HDFCBANK,HDFCBANK.NS
2025-06-20,953.4786376953125,32900408,HDFCBANK,HDFCBANK.NS
2025-06-23,945.5681762695312,11739518,HDFCBANK,HDFCBANK.NS
2025-06-24,951.634521484375,22625322,HDFCBANK,HDFCBANK.NS
2025-06-25,961.0009155273438,18405932,HDFCBANK,HDFCBANK.NS
2025-06-26,981.1896362304688,50084830,HDFCBANK,HDFCBANK.NS
2025-06-27,988.5982666015625,28213384,HDFCBANK,HDFCBANK.NS
2025-06-30,982.023681640625,13649020,HDFCBANK,HDFCBANK.NS
2025-07-01,987.2244873046875,14389386,HDFCBANK,HDFCBANK.NS
2025-07-02,974.418701171875,18878250,HDFCBANK,HDFCBANK.NS
2025-07-03,974.9583740234375,16860506,HDFCBANK,HDFCBANK.NS
2025-07-04,976.037841796875,7863944,HDFCBANK,HDFCBANK.NS
2025-07-07,975.1055908203125,11349426,HDFCBANK,HDFCBANK.NS
2025-07-08,981.974609375,15224316,HDFCBANK,HDFCBANK.NS
2025-07-09,986.7828369140625,13861428,HDFCBANK,HDFCBANK.NS
2025-07-10,984.3296508789062,17030310,HDFCBANK,HDFCBANK.NS
2025-07-11,973.2902221679688,12516922,HDFCBANK,HDFCBANK.NS
2025-07-14,972.94677734375,13088850,HDFCBANK,HDFCBANK.NS
2025-07-15,979.079833984375,14498168,HDFCBANK,HDFCBANK.NS
2025-07-16,979.4722900390625,17994612,HDFCBANK,HDFCBANK.NS
2025-07-17,974.8602294921875,22529158,HDFCBANK,HDFCBANK.NS
2025-07-18,960.38623046875,16129446,HDFCBANK,HDFCBANK.NS
2025-07-21,981.5330200195312,22309078,HDFCBANK,HDFCBANK.NS
2025-07-22,984.771240234375,14836814,HDFCBANK,HDFCBANK.NS
2025-07-23,993.2103881835938,13634916,HDFCBANK,HDFCBANK.NS
2025-07-24,988.2548217773438,19107176,HDFCBANK,HDFCBANK.NS
2025-07-25,985.9922485351562,9306598,HDFCBANK,HDFCBANK.NS
2025-07-28,987.9105224609375,12059580,HDFCBANK,HDFCBANK.NS
2025-07-29,994.3539428710938,19895696,HDFCBANK,HDFCBANK.NS
2025-07-30,996.4197998046875,15154036,HDFCBANK,HDFCBANK.NS
2025-07-31,992.6815795898438,22183032,HDFCBANK,HDFCBANK.NS
2025-08-01,989.7304077148438,11317258,HDFCBANK,HDFCBANK.NS
2025-08-04,979.7947387695312,13933946,HDFCBANK,HDFCBANK.NS
2025-08-05,972.7118530273438,23978058,HDFCBANK,HDFCBANK.NS
2025-08-06,976.499267578125,14080204,HDFCBANK,HDFCBANK.NS
2025-08-07,981.4671020507812,13081186,HDFCBANK,HDFCBANK.NS
